city,year,month,temp,humidity,wind
ahmedabad,1992,2,22.108429118773948,27.229655172413793,2.052530206896552
ahmedabad,1992,3,27.10304659498208,26.22258064516129,2.3013907612903224
ahmedabad,1992,4,31.256111111111114,23.240666666666666,2.4840522666666667
ahmedabad,1992,5,35.17204301075269,30.141290322580645,3.1761470967741934
ahmedabad,1992,6,35.41203703703704,41.345666666666666,3.789856106666667
ahmedabad,1992,7,31.154659498207888,64.1183870967742,3.7007701677419353
ahmedabad,1992,8,27.96505376344086,81.7290322580645,2.5022703483870967
ahmedabad,1992,9,26.98814814814815,74.21866666666666,1.9842615466666667
ahmedabad,1992,10,27.61415770609319,54.81290322580645,1.8376228129032257
ahmedabad,1992,11,24.253703703703703,36.744,2.2888448
ahmedabad,1992,12,22.77293906810036,25.46516129032258,1.8660314838709677
ahmedabad,1993,1,21.917921146953404,28.096129032258066,2.0363393032258066
ahmedabad,1993,2,23.997420634920637,21.208928571428572,2.093584114285714
ahmedabad,1993,3,26.982795698924733,24.993225806451612,2.3326835612903225
ahmedabad,1993,4,31.892407407407408,26.615666666666666,2.5776326399999996
ahmedabad,1993,5,35.13924731182796,34.700645161290325,3.6631322838709677
ahmedabad,1993,6,34.705740740740744,44.51366666666667,3.9314187733333332
ahmedabad,1993,7,29.48584229390681,77.06451612903226,3.2456546064516125
ahmedabad,1993,8,29.196415770609317,72.34774193548388,2.6617626838709674
ahmedabad,1993,9,30.540740740740738,60.39033333333334,2.337274133333333
ahmedabad,1993,10,29.249820788530464,57.160322580645165,1.384381935483871
ahmedabad,1993,11,25.280185185185186,40.81766666666667,1.7117161600000002
ahmedabad,1993,12,21.72222222222222,23.26451612903226,1.969860129032258
ahmedabad,1994,1,21.864695340501793,31.289354838709677,1.9421724903225808
ahmedabad,1994,2,22.207539682539682,21.832857142857144,2.1702195428571427
ahmedabad,1994,3,29.77921146953405,16.486451612903224,2.1594916129032256
ahmedabad,1994,4,31.50111111111111,29.410666666666664,2.5297993599999997
ahmedabad,1994,5,35.57186379928316,31.65290322580645,3.2240236387096775
ahmedabad,1994,6,33.23537037037037,54.97833333333333,3.6395016533333333
ahmedabad,1994,7,27.73351254480287,85.11967741935484,3.459945393548387
ahmedabad,1994,8,26.845698924731185,86.87064516129033,2.8877341935483867
ahmedabad,1994,9,26.147037037037038,82.65733333333333,2.02464416
ahmedabad,1994,10,24.789964157706095,66.7558064516129,1.4158189419354839
ahmedabad,1994,11,22.243333333333332,55.010999999999996,1.9060295466666666
ahmedabad,1994,12,19.188172043010756,35.3783870967742,1.7734509419354838
ahmedabad,1995,1,18.787275985663083,34.08354838709677,2.0824853677419357
ahmedabad,1995,2,23.196428571428573,25.541071428571428,2.098693142857143
ahmedabad,1995,3,26.879749103942654,23.658709677419353,2.2972087741935483
ahmedabad,1995,4,31.341666666666665,24.195333333333334,2.349046186666667
ahmedabad,1995,5,35.504659498207886,25.911290322580644,3.0824129032258063
ahmedabad,1995,6,35.46722222222222,41.94566666666666,4.178333866666667
ahmedabad,1995,7,31.04695340501792,66.11645161290323,3.9848568774193547
ahmedabad,1995,8,29.470967741935485,72.60032258064517,3.133894606451613
ahmedabad,1995,9,30.3,60.394666666666666,2.1644186666666667
ahmedabad,1995,10,30.539605734767026,43.365161290322575,1.715047329032258
ahmedabad,1995,11,25.040740740740738,22.960666666666665,1.76849024
ahmedabad,1995,12,22.831182795698926,29.63258064516129,1.9577467870967742
ahmedabad,1996,1,21.34605734767025,31.137096774193548,2.145359380645161
ahmedabad,1996,2,23.506321839080464,24.32103448275862,1.9954940689655172
ahmedabad,1996,3,29.684229390681004,23.580000000000002,2.3522956387096774
ahmedabad,1996,4,31.804074074074077,25.395666666666667,2.352920533333333
ahmedabad,1996,5,34.364336917562724,35.67677419354839,3.4958527999999998
ahmedabad,1996,6,34.15518518518518,48.82733333333333,4.1951723733333335
ahmedabad,1996,7,30.110035842293907,72.11,3.295982658064516
ahmedabad,1996,8,27.233870967741936,83.42258064516129,2.6443137032258064
ahmedabad,1996,9,27.743518518518517,76.30966666666667,1.7851797333333332
ahmedabad,1996,10,26.884767025089605,58.36645161290322,1.831133522580645
ahmedabad,1996,11,23.392592592592596,38.60166666666667,1.5755179733333333
ahmedabad,1996,12,21.13405017921147,28.151290322580646,1.8993431741935483
ahmedabad,1997,1,19.36451612903226,25.59258064516129,2.141610012903226
ahmedabad,1997,2,22.48472222222222,19.085714285714285,2.0447290285714286
ahmedabad,1997,3,28.665770609318997,20.462580645161292,2.330520464516129
ahmedabad,1997,4,30.284444444444443,31.248333333333335,2.3605202133333334
ahmedabad,1997,5,33.60931899641577,34.530967741935484,3.178742812903226
ahmedabad,1997,6,30.80648148148148,66.83666666666666,3.1513339733333336
ahmedabad,1997,7,28.40340501792115,84.05870967741936,3.2067188645161293
ahmedabad,1997,8,27.7915770609319,83.89612903225807,2.7710711741935485
ahmedabad,1997,9,27.41166666666667,81.47133333333333,1.92584832
ahmedabad,1997,10,26.156810035842295,65.8883870967742,1.2256106322580647
ahmedabad,1997,11,25.34574074074074,49.827666666666666,1.5689613866666667
ahmedabad,1997,12,20.826344086021507,47.76032258064516,2.0578260645161293
ahmedabad,1998,1,20.731182795698924,27.904838709677417,2.2183278451612902
ahmedabad,1998,2,22.50714285714286,25.114285714285717,2.157446971428571
ahmedabad,1998,3,27.727240143369176,24.8341935483871,2.2777409032258062
ahmedabad,1998,4,32.88388888888889,29.197,2.5491710933333334
ahmedabad,1998,5,36.20591397849463,27.50258064516129,3.2091703741935484
ahmedabad,1998,6,34.65148148148148,48.763333333333335,3.63756448
ahmedabad,1998,7,29.742114695340504,75.84387096774194,3.1807617032258064
ahmedabad,1998,8,28.518100358422934,83.48870967741935,2.4803509677419355
ahmedabad,1998,9,28.55203703703704,79.57866666666668,2.284523413333333
ahmedabad,1998,10,27.426523297491038,68.75806451612904,1.6396273548387095
ahmedabad,1998,11,24.351481481481482,46.641666666666666,1.7790701866666665
ahmedabad,1998,12,21.010931899641577,30.42225806451613,1.8865088
ahmedabad,1999,1,20.025985663082437,28.330000000000002,1.978656722580645
ahmedabad,1999,2,24.986507936507937,30.029285714285717,2.2805426285714288
ahmedabad,1999,3,28.174193548387095,17.431612903225805,2.322877522580645
ahmedabad,1999,4,32.977222222222224,21.832666666666668,2.42787424
ahmedabad,1999,5,34.37150537634408,38.78935483870968,3.433699819354839
ahmedabad,1999,6,33.184814814814814,51.898,3.8993809066666665
ahmedabad,1999,7,30.712903225806453,67.19419354838709,3.7714313290322576
ahmedabad,1999,8,29.984767025089603,65.9790322580645,2.8710062451612903
ahmedabad,1999,9,32.16092592592592,51.82633333333333,2.57629152
ahmedabad,1999,10,28.055197132616488,57.3458064516129,1.5244064
ahmedabad,1999,11,25.260185185185186,29.315,1.6080028800000001
ahmedabad,1999,12,21.492293906810037,19.601290322580645,1.941595664516129
ahmedabad,2000,1,21.162186379928315,24.49967741935484,2.0298500129032258
ahmedabad,2000,2,21.75191570881226,22.37379310344828,2.204369655172414
ahmedabad,2000,3,26.752688172043012,22.106451612903225,2.3605154064516127
ahmedabad,2000,4,33.300740740740736,27.496666666666666,2.8889214933333336
ahmedabad,2000,5,34.117562724014334,44.30225806451613,3.310691716129032
ahmedabad,2000,6,34.69222222222222,45.63466666666667,4.13020256
ahmedabad,2000,7,29.116308243727598,75.24258064516128,3.4325461677419353
ahmedabad,2000,8,28.662007168458782,77.83225806451614,2.776406812903226
ahmedabad,2000,9,30.579259259259256,57.283,1.9431338666666667
ahmedabad,2000,10,30.749820788530464,31.71483870967742,1.472347870967742
ahmedabad,2000,11,26.477777777777778,19.880666666666666,1.8295857066666665
ahmedabad,2000,12,22.361290322580647,17.17096774193548,1.8604074322580644
ahmedabad,2001,1,20.249641577060935,19.90032258064516,2.1155086451612903
ahmedabad,2001,2,22.94325396825397,16.46607142857143,2.0429728000000003
ahmedabad,2001,3,27.875806451612902,24.06,2.2996602838709674
ahmedabad,2001,4,32.35296296296296,24.026666666666664,2.35411264
ahmedabad,2001,5,34.55860215053763,42.44806451612904,4.0885413161290325
ahmedabad,2001,6,31.51925925925926,62.847,3.7396386133333333
ahmedabad,2001,7,28.767921146953405,77.54322580645162,3.4446595096774195
ahmedabad,2001,8,28.82437275985663,76.04870967741937,2.866968464516129
ahmedabad,2001,9,31.25574074074074,55.174,2.1048133333333334
ahmedabad,2001,10,30.225448028673835,40.26129032258064,1.518638141935484
ahmedabad,2001,11,25.73185185185185,18.598333333333336,1.8371853866666668
ahmedabad,2001,12,22.326344086021507,19.953225806451613,1.7531178322580645
ahmedabad,2002,1,19.446953405017922,22.95935483870968,2.113778167741936
ahmedabad,2002,2,22.65575396825397,19.81714285714286,2.225301257142857
ahmedabad,2002,3,28.82831541218638,21.789032258064516,1.9263097806451612
ahmedabad,2002,4,32.55111111111111,25.363333333333333,2.4625943466666667
ahmedabad,2002,5,35.56290322580645,37.02483870967742,3.986587354838709
ahmedabad,2002,6,33.916296296296295,53.349333333333334,3.900125973333333
ahmedabad,2002,7,31.173297491039428,62.82419354838709,4.362821987096774
ahmedabad,2002,8,29.770967741935483,67.67903225806452,3.113994116129032
ahmedabad,2002,9,29.74777777777778,60.312,2.2365411199999996
ahmedabad,2002,10,30.34551971326165,32.299354838709675,1.357415329032258
ahmedabad,2002,11,26.51814814814815,19.722666666666665,1.58520384
ahmedabad,2002,12,22.78548387096774,25.76483870967742,1.7946492903225806
ahmedabad,2003,1,21.48584229390681,24.410967741935483,2.1759311483870967
ahmedabad,2003,2,23.628174603174603,30.785714285714285,2.1684633142857144
ahmedabad,2003,3,27.600358422939067,20.813548387096777,2.265339148387097
ahmedabad,2003,4,32.94537037037037,27.926,2.436218986666667
ahmedabad,2003,5,34.51129032258064,34.280967741935484,3.6168420129032257
ahmedabad,2003,6,32.90759259259259,58.23866666666667,4.316767253333333
ahmedabad,2003,7,28.948924731182796,82.01645161290324,3.3533768258064516
ahmedabad,2003,8,27.607168458781363,86.45903225806451,2.7475655225806452
ahmedabad,2003,9,27.03925925925926,84.368,2.06487776
ahmedabad,2003,10,25.729032258064517,61.866129032258065,1.3060778322580644
ahmedabad,2003,11,24.82962962962963,42.50266666666666,1.2940317866666669
ahmedabad,2003,12,20.494982078853045,32.70129032258065,1.7829685677419354
ahmedabad,2004,1,20.476881720430107,30.978387096774195,2.033743587096774
ahmedabad,2004,2,23.528544061302682,19.990689655172414,1.9208846344827586
ahmedabad,2004,3,29.807706093189964,15.602903225806452,2.019467148387097
ahmedabad,2004,4,32.89055555555556,33.059333333333335,2.6870084266666665
ahmedabad,2004,5,33.95179211469534,38.571290322580644,3.291512258064516
ahmedabad,2004,6,33.132962962962964,55.53333333333333,4.051225493333333
ahmedabad,2004,7,30.63136200716846,66.63806451612903,3.458359122580645
ahmedabad,2004,8,27.062186379928317,88.0458064516129,3.042323509677419
ahmedabad,2004,9,27.691296296296297,81.47166666666666,1.5787962666666668
ahmedabad,2004,10,25.953225806451616,63.307096774193546,1.2942529032258063
ahmedabad,2004,11,25.315555555555555,42.34166666666667,1.42203424
ahmedabad,2004,12,21.945878136200715,34.92290322580645,1.7026455741935485
ahmedabad,2005,1,19.309139784946236,28.654516129032256,2.0286963612903226
ahmedabad,2005,2,22.646031746031746,29.22714285714286,2.103482857142857
ahmedabad,2005,3,27.90394265232975,26.325483870967744,2.184150916129032
ahmedabad,2005,4,31.57962962962963,19.518666666666665,2.3070244266666666
ahmedabad,2005,5,34.57885304659498,34.55064516129032,3.023288258064516
ahmedabad,2005,6,34.17092592592592,50.95466666666667,3.6545520000000002
ahmedabad,2005,7,28.22132616487455,84.44129032258064,3.201239019354839
ahmedabad,2005,8,27.544982078853046,84.47290322580645,2.7086297806451616
ahmedabad,2005,9,27.884999999999998,83.347,1.9127351466666667
ahmedabad,2005,10,25.71863799283154,64.95129032258065,1.2035470451612904
ahmedabad,2005,11,22.770555555555557,46.69566666666666,1.22131328
ahmedabad,2005,12,19.30089605734767,36.324838709677415,1.7172104258064516
ahmedabad,2006,1,20.09247311827957,30.79225806451613,1.8813173677419355
ahmedabad,2006,2,26.57063492063492,23.530357142857145,1.7242971428571428
ahmedabad,2006,3,27.553405017921147,24.950000000000003,1.9854344258064516
ahmedabad,2006,4,31.89925925925926,32.52033333333333,2.2551677866666666
ahmedabad,2006,5,35.331541218637994,36.332580645161286,3.569974916129032
ahmedabad,2006,6,32.75037037037037,55.07899999999999,3.1759211733333332
ahmedabad,2006,7,29.064695340501792,78.48935483870967,3.687358967741935
ahmedabad,2006,8,26.91971326164875,88.94709677419355,3.2266193548387094
ahmedabad,2006,9,27.436481481481483,85.51833333333335,1.6991990399999999
ahmedabad,2006,10,26.207347670250897,70.57967741935485,1.1827813161290321
ahmedabad,2006,11,22.88888888888889,56.056000000000004,1.4767221333333334
ahmedabad,2006,12,21.044444444444444,46.160000000000004,1.8067626322580645
ahmedabad,2007,1,20.42258064516129,33.215483870967745,1.9567373419354839
ahmedabad,2007,2,24.32638888888889,34.07535714285714,1.8183352
ahmedabad,2007,3,28.088172043010754,24.496129032258064,2.305140129032258
ahmedabad,2007,4,33.70388888888889,23.98,2.431152533333333
ahmedabad,2007,5,35.24301075268817,36.03677419354839,3.434709264516129
ahmedabad,2007,6,33.29037037037037,56.79566666666667,3.898784853333333
ahmedabad,2007,7,28.471505376344087,84.97741935483872,3.2221489548387097
ahmedabad,2007,8,27.744802867383513,87.57129032258065,2.444010941935484
ahmedabad,2007,9,27.55351851851852,85.395,1.64644832
ahmedabad,2007,10,24.677240143369175,66.13548387096773,1.2521446193548387
ahmedabad,2007,11,23.465185185185184,56.14033333333334,1.2903064533333333
ahmedabad,2007,12,20.280645161290323,41.32709677419354,1.8422374193548385
ahmedabad,2008,1,18.80573476702509,30.76967741935484,2.045280103225806
ahmedabad,2008,2,20.49750957854406,20.46793103448276,2.078273544827586
ahmedabad,2008,3,28.920609318996416,19.600645161290323,1.8060416
ahmedabad,2008,4,32.1312962962963,28.12366666666667,2.3043421866666667
ahmedabad,2008,5,33.95268817204301,40.726451612903226,4.017591741935484
ahmedabad,2008,6,32.35277777777778,58.62566666666667,4.413029866666666
ahmedabad,2008,7,30.16093189964158,70.19870967741934,3.602709780645161
ahmedabad,2008,8,27.770967741935483,82.57967741935484,2.7139654193548384
ahmedabad,2008,9,27.85611111111111,80.16066666666667,1.6877250133333335
ahmedabad,2008,10,27.5836917562724,59.34838709677419,1.315883870967742
ahmedabad,2008,11,24.38074074074074,36.243,1.776984
ahmedabad,2008,12,23.545878136200717,35.91548387096775,1.791044129032258
ahmedabad,2009,1,22.29516129032258,34.07225806451613,2.118248567741935
ahmedabad,2009,2,24.32857142857143,26.28642857142857,1.931372457142857
ahmedabad,2009,3,28.298924731182794,29.409354838709675,1.8221927225806451
ahmedabad,2009,4,31.800555555555558,23.424333333333333,2.37780576
ahmedabad,2009,5,35.602329749103944,34.160000000000004,3.2357043612903222
ahmedabad,2009,6,34.89777777777778,45.894666666666666,3.8952085333333333
ahmedabad,2009,7,30.01989247311828,76.36258064516129,3.711729858064516
ahmedabad,2009,8,28.791935483870965,78.50451612903225,2.9157102451612906
ahmedabad,2009,9,28.815,73.466,2.0052724266666666
ahmedabad,2009,10,28.66290322580645,43.98870967741936,1.546614193548387
ahmedabad,2009,11,25.07203703703704,38.632,1.5783492266666665
ahmedabad,2009,12,22.60698924731183,32.56483870967742,1.6293886967741935
ahmedabad,2010,1,21.287275985663083,26.05516129032258,1.9039577806451613
ahmedabad,2010,2,23.38174603174603,22.486071428571428,1.9074238857142858
ahmedabad,2010,3,29.609318996415773,25.719354838709677,2.197850529032258
ahmedabad,2010,4,33.77462962962963,27.009999999999998,2.5822520533333333
ahmedabad,2010,5,36.25555555555555,32.781612903225806,3.672649909677419
ahmedabad,2010,6,34.18203703703704,51.584666666666664,3.8506535466666665
ahmedabad,2010,7,29.301075268817204,80.32870967741935,3.0392951741935486
ahmedabad,2010,8,27.823655913978495,88.5809677419355,2.479629935483871
ahmedabad,2010,9,27.29425925925926,84.31466666666667,1.90751968
ahmedabad,2010,10,26.471863799283152,74.97806451612904,1.2982906838709678
ahmedabad,2010,11,23.671296296296298,76.05566666666667,1.6817644799999998
ahmedabad,2010,12,18.643548387096775,58.33516129032258,1.563197935483871
ahmedabad,2011,1,17.794086021505375,41.68387096774194,1.953420593548387
ahmedabad,2011,2,22.502976190476193,37.275357142857146,1.8593670857142857
ahmedabad,2011,3,28.11559139784946,23.553870967741933,2.2212119741935483
ahmedabad,2011,4,32.64388888888889,19.937666666666665,2.1916881066666667
ahmedabad,2011,5,34.66989247311828,40.278387096774196,3.8002726193548386
ahmedabad,2011,6,35.12925925925926,47.071333333333335,4.572027093333333
ahmedabad,2011,7,29.31451612903226,77.05096774193548,3.0668386064516127
ahmedabad,2011,8,27.823476702508962,86.25903225806452,2.7960188903225807
ahmedabad,2011,9,26.937407407407406,85.563,2.134466986666667
ahmedabad,2011,10,26.64695340501792,65.54838709677419,1.3653466838709676
ahmedabad,2011,11,25.47685185185185,48.516,1.7143984
ahmedabad,2011,12,20.773118279569893,35.54806451612903,1.8381996387096773
ahmedabad,2012,1,18.721863799283152,30.553870967741933,2.0697952
ahmedabad,2012,2,21.282375478927204,19.914827586206897,2.310734344827586
ahmedabad,2012,3,26.686021505376342,21.256451612903227,2.1329576258064518
ahmedabad,2012,4,32.35981481481482,29.111,2.6296382933333335
ahmedabad,2012,5,34.45949820788531,39.30838709677419,3.36967215483871
ahmedabad,2012,6,34.17037037037037,49.889,4.442534506666666
ahmedabad,2012,7,31.63673835125448,61.703870967741935,4.047875096774193
ahmedabad,2012,8,29.719713261648746,70.83129032258064,2.9676245677419355
ahmedabad,2012,9,27.55759259259259,82.95833333333333,2.0241971199999997
ahmedabad,2012,10,27.009498207885304,58.66935483870968,1.5291652129032256
ahmedabad,2012,11,23.012037037037036,44.16133333333333,2.0392474666666667
ahmedabad,2012,12,22.101612903225806,36.148387096774194,2.001297135483871
ahmedabad,2013,1,19.562903225806455,24.323225806451614,2.349555716129032
ahmedabad,2013,2,23.585714285714285,29.371785714285714,2.3190199999999996
ahmedabad,2013,3,27.8173835125448,21.25258064516129,2.120267458064516
