city,year,temp,humidity,wind
bangalore,1986,23.754849315068494,67.24953424657535,3.010986301369863
bangalore,1987,23.807945205479452,65.39468493150686,2.8701917808219175
bangalore,1988,23.51153005464481,68.34117486338798,2.8425683060109295
bangalore,1989,23.55339726027397,64.32038356164384,3.078958904109589
bangalore,1990,24.166164383561643,63.46956164383562,3.268191780821918
bangalore,1991,24.054794520547944,64.96887671232876,3.023150684931507
bangalore,1992,23.31551912568306,65.94568306010929,2.8949453551912567
bangalore,1993,23.414054794520545,67.47191780821917,3.020219178082192
bangalore,1994,23.582547945205476,67.40175342465753,3.2295068493150683
bangalore,1995,23.312438356164385,69.49120547945206,2.9063561643835616
bangalore,1996,23.118169398907103,69.24046448087431,2.8701639344262295
bangalore,1997,23.54745205479452,69.60901369863014,2.7816986301369866
bangalore,1998,23.725178082191782,71.65457534246576,2.6954794520547947
bangalore,1999,22.939205479452053,69.63065753424657,2.881397260273973
bangalore,2000,23.209535519125684,69.10144808743169,2.950327868852459
bangalore,2001,23.368986301369866,69.59967123287672,2.9501917808219176
bangalore,2002,23.987835616438353,65.74046575342466,3.0793972602739728
bangalore,2003,24.36545205479452,64.73728767123288,2.9840000000000004
bangalore,2004,23.163032786885246,69.95871584699454,2.9136612021857924
bangalore,2005,23.29794520547945,72.42279452054794,2.6990136986301367
bangalore,2006,23.26090410958904,70.02323287671233,3.0103013698630137
bangalore,2007,23.247972602739726,70.36991780821918,2.779287671232877
bangalore,2008,22.748196721311476,72.77147540983607,2.7137431693989074
bangalore,2009,23.503260273972604,69.06312328767123,2.950958904109589
bangalore,2010,23.761561643835616,71.33383561643835,2.740712328767123
bangalore,2011,23.488054794520547,67.15271232876712,3.0648493150684932
bangalore,2012,24.36969945355191,62.56295081967213,3.1236885245901638
bangalore,2013,23.601150684931508,68.73408219178081,3.1172876712328765
bangalore,2014,24.057534246575344,64.94975342465753,3.0634520547945208
bangalore,2015,23.866301369863017,67.37706849315069,2.8985753424657537
bangalore,2016,24.486284153005464,61.98535519125683,2.8033606557377047
bangalore,2017,23.737534246575343,68.2727397260274,2.6448493150684933
bangalore,2018,23.972739726027395,64.88331506849315,2.816657534246575
bangalore,2019,24.573643835616437,65.92427397260275,2.8766301369863014
bangalore,2020,23.893497267759564,70.90117486338798,2.7841803278688526
bangalore,2021,23.275260273972602,73.59698630136987,2.6919726027397264
bangalore,2022,23.141479452054792,74.44405479452055,2.6163561643835616
bangalore,2023,23.978657534246572,68.24871232876713,2.7203287671232874
bangalore,2024,24.713360655737706,68.07122950819672,2.951639344262295
bangalore,2025,23.724794520547942,69.55553424657535,2.900109589041096
bangalore,2026,23.781149425287357,52.89344827586206,2.452183908045977
chennai,1981,27.39730593607306,73.47838356164384,3.215209661369863
chennai,1982,27.570776255707763,71.21660273972603,3.195319443287671
chennai,1983,28.061963470319636,70.22613698630137,3.590735509041096
chennai,1984,27.48025197328476,72.68980874316941,3.2351283234972676
chennai,1985,27.404931506849312,72.22430136986301,3.196042055890411
chennai,1986,27.885981735159817,70.53235616438357,3.271928626849315
chennai,1987,28.095388127853884,69.93501369863013,3.3394377906849315
chennai,1988,27.882969034608376,72.0951092896175,3.1283517202185793
chennai,1989,27.776910197869103,70.0534794520548,3.192820918356164
chennai,1990,27.909695585996953,72.17046575342466,3.3391928372602737
chennai,1991,28.083835616438357,70.95613698630137,3.3749682849315064
chennai,1992,27.889359441408622,69.16008196721312,3.2433606994535515
chennai,1993,27.71275494672755,71.94624657534247,3.4197457709589036
chennai,1994,27.786164383561644,71.2345205479452,3.3602710794520547
chennai,1995,27.273455098934548,75.37476712328767,3.0677354520547944
chennai,1996,27.519444444444446,73.10707650273224,3.270867095081967
chennai,1997,28.10675799086758,70.9781095890411,3.1206943824657536
chennai,1998,28.32187214611872,72.23106849315069,3.248866261917808
chennai,1999,27.704444444444444,71.53320547945205,3.2221663386301373
chennai,2000,27.817486338797817,72.04918032786885,3.254756555191257
chennai,2001,28.156605783866056,70.90561643835616,3.256594542465753
chennai,2002,28.12523592085236,71.5889315068493,3.188472995068493
chennai,2003,28.226103500761035,70.96602739726028,3.2643228230136985
chennai,2004,27.48761384335155,73.68606557377049,3.185245499453552
chennai,2005,27.90345509893455,73.90627397260275,3.1725142794520544
chennai,2006,27.815418569254184,72.13704109589041,3.0571657117808217
chennai,2007,27.629741248097414,73.32446575342466,3.059235568219178
chennai,2008,27.657088646023073,73.16071038251366,2.952027418579235
chennai,2009,28.22351598173516,70.57813698630137,3.118342829589041
chennai,2010,27.834018264840182,75.53060273972602,3.027256898630137
chennai,2011,27.72357686453577,72.45528767123288,3.095819362191781
chennai,2012,27.974043715846996,71.44297814207651,3.065607335519126
chennai,2013,27.787123287671232,72.7472602739726,3.217683690958904
chennai,2014,27.977047184170473,71.05361643835616,3.1978914542465753
chennai,2015,27.868949771689497,73.23643835616438,3.0083342465753424
chennai,2016,28.110200364298727,70.68349726775956,3.039969713661202
chennai,2017,28.134124809741248,72.19832876712329,3.011849328219178
chennai,2018,28.076925418569257,70.87810958904109,3.0609502421917805
chennai,2019,28.361111111111107,72.52372602739726,3.130210823013699
chennai,2020,27.89790528233151,74.88161202185792,2.9227621770491803
chennai,2021,27.61433789954338,76.29723287671233,2.902171432328767
chennai,2022,27.646316590563163,75.94783561643835,2.884791986849315
chennai,2023,27.99336377473364,74.77717808219178,2.9372242673972604
chennai,2024,28.362370977534912,74.67420765027322,3.0943962229508197
chennai,2025,27.77260273972603,74.40630136986302,2.9293612624657532
chennai,2026,25.466020671834627,73.06697674418605,2.8479047069767445
delhi,1981,25.784505327245054,43.45465753424658,2.1203168438356164
delhi,1982,24.524140030441398,50.16293150684932,1.8965028997260274
delhi,1983,24.736605783866057,44.64824657534247,1.8676963769863013
delhi,1984,25.772616879174254,36.564918032786885,2.1639056699453554
delhi,1985,25.42858447488584,43.209452054794525,2.1603667287671233
delhi,1986,25.818645357686453,36.61265753424658,2.095625538630137
delhi,1987,27.250030441400305,30.463534246575342,2.0570208789041096
delhi,1988,25.911520947176687,43.93502732240437,2.072201398907104
delhi,1989,26.013257229832575,34.45460273972603,2.107236330958904
delhi,1990,25.485220700152208,46.746493150684934,2.072575421369863
delhi,1991,25.81916286149163,39.6912602739726,1.9938228953424657
delhi,1992,25.891272009714633,39.29196721311475,2.1529739540983606
delhi,1993,25.859132420091324,38.45627397260274,2.090677479452055
delhi,1994,25.822054794520547,41.26830136986302,1.9654082980821919
delhi,1995,25.57738203957382,43.15432876712329,2.149943960547945
delhi,1996,25.134593199757134,45.00718579234973,2.030514308196721
delhi,1997,25.37616438356164,42.0628493150685,1.9489596756164385
delhi,1998,25.200060882800607,48.22693150684932,1.9189038904109588
delhi,1999,26.752861491628614,35.29879452054794,2.0490476449315067
delhi,2000,26.033257437765634,37.43945355191257,2.023185783606557
delhi,2001,26.337229832572298,36.538356164383565,1.8870354498630137
delhi,2002,26.71992389649924,38.224000000000004,1.9269138673972601
delhi,2003,25.091278538812787,48.92961643835617,1.758557378630137
delhi,2004,26.07302671523983,43.618060109289615,2.013121276502732
delhi,2005,25.458508371385083,45.33186301369863,2.0213679079452054
delhi,2006,26.359984779299847,43.48427397260274,2.0996672701369863
delhi,2007,25.726712328767125,45.85397260273973,2.0357589216438354
delhi,2008,24.97840012143291,50.121557377049186,1.7952442404371585
delhi,2009,26.200547945205482,43.386986301369866,1.8966131287671233
delhi,2010,25.883744292237445,50.14123287671233,1.8685047232876713
delhi,2011,24.74992389649924,53.71953424657534,1.7497635506849314
delhi,2012,25.203400121432907,43.27215846994536,2.0887394360655738
delhi,2013,24.339330289193303,53.906739726027396,1.903998474520548
delhi,2014,25.439299847793,42.62852054794521,1.9323518334246574
delhi,2015,25.34283105022831,44.68591780821918,1.84814909369863
delhi,2016,26.267820279295687,39.78062841530054,1.7709257530054645
delhi,2017,25.820593607305934,42.58397260273973,1.9406924975342466
delhi,2018,25.44974124809741,47.00134246575343,1.8605682323287673
delhi,2019,25.46855403348554,49.101452054794514,1.9627505534246577
delhi,2020,25.12316332726169,48.92838797814208,1.9630674535519124
delhi,2021,24.72487062404871,53.762356164383554,1.8136474038356165
delhi,2022,25.48642313546423,53.74156164383561,1.9276609753424658
delhi,2023,24.726012176560122,54.88117808219178,1.81489666630137
delhi,2024,25.510200364298726,50.99784153005464,1.927279825136612
delhi,2025,24.839847792998476,52.90112328767123,1.8712726969863014
delhi,2026,18.815051679586563,43.476627906976745,1.6274335255813952
hyderabad,1981,25.239665144596653,64.51509589041096,2.6595328175342465
hyderabad,1982,25.71372907153729,64.63901369863014,2.675369056438356
hyderabad,1983,26.154094368340942,59.010000000000005,2.780294855890411
hyderabad,1984,26.284714632665455,57.62306010928962,2.800021604371585
hyderabad,1985,26.0555403348554,58.591506849315074,2.7295894969863013
hyderabad,1986,26.428630136986303,58.79238356164384,2.8643016328767126
hyderabad,1987,26.029817351598172,60.475178082191775,2.5728805435616438
hyderabad,1988,25.982969034608377,61.54945355191256,2.511155593442623
hyderabad,1989,25.877001522070017,56.928383561643834,2.7135450476712326
hyderabad,1990,25.637640791476407,62.9487397260274,2.8624889775342464
hyderabad,1991,26.363013698630137,59.89027397260274,2.7116956493150686
hyderabad,1992,26.062446873102612,57.34871584699454,2.517958907103825
hyderabad,1993,26.009619482496195,57.64180821917808,2.591350031780822
hyderabad,1994,25.884779299847796,61.57808219178082,2.7369258520547946
hyderabad,1995,25.217412480974126,66.31734246575343,2.5152062597260274
hyderabad,1996,25.59470248937462,62.84516393442623,2.4638499672131147
hyderabad,1997,26.074718417047183,60.83945205479453,2.547846303561644
hyderabad,1998,26.484901065449012,62.652191780821916,2.494985354520548
hyderabad,1999,25.86275494672755,57.03038356164384,2.7066128657534247
hyderabad,2000,25.87765634486946,58.28754098360656,2.495008410928962
hyderabad,2001,26.103409436834095,59.056136986301375,2.669110496438356
hyderabad,2002,26.666057838660578,56.51539726027397,2.692479053150685
hyderabad,2003,26.422024353120243,59.51876712328767,2.6947081293150683
hyderabad,2004,25.647009714632663,61.26983606557376,2.6529625442622953
hyderabad,2005,25.54462709284627,63.75531506849315,2.555550088767123
hyderabad,2006,25.326240487062407,65.70734246575343,2.4878572098630136
hyderabad,2007,25.74981735159817,62.13630136986301,2.5365294553424658
hyderabad,2008,25.46183970856102,62.67,2.4553855213114755
hyderabad,2009,26.563333333333333,58.49690410958904,2.530956764931507
hyderabad,2010,26.298904109589042,63.99087671232876,2.50895994739726
hyderabad,2011,25.956027397260275,59.284684931506845,2.6074924624657534
hyderabad,2012,26.469489981785067,56.320819672131144,2.6637965464480873
hyderabad,2013,25.499984779299847,64.89865753424657,2.747201648219178
hyderabad,2014,26.07972602739726,59.269835616438364,2.542641043287671
hyderabad,2015,26.945312024353118,54.45619178082191,2.5855323879452055
hyderabad,2016,26.229204614450516,58.21789617486339,2.679076520218579
hyderabad,2017,26.110517503805177,57.94260273972603,2.3852707156164383
hyderabad,2018,26.524596651445968,53.79252054794521,2.562825205479452
hyderabad,2019,26.615768645357686,60.737150684931514,2.5866101830136987
hyderabad,2020,25.67307225258045,67.9825956284153,2.402082719125683
hyderabad,2021,25.397138508371388,68.33698630136986,2.3197946652054795
hyderabad,2022,25.60572298325723,66.20860273972603,2.396097656986301
hyderabad,2023,25.977960426179607,62.15991780821918,2.4749726597260273
hyderabad,2024,26.444414086217364,65.21620218579235,2.573777836065574
hyderabad,2025,25.20855403348554,66.14320547945205,2.5391382093150683
hyderabad,2026,23.386369509043927,58.34837209302326,1.6769717953488372
kolkata,1981,25.329741248097413,75.05268493150685,2.254073661369863
kolkata,1982,25.984429223744293,70.07772602739726,2.261483502465753
kolkata,1983,26.77193302891933,63.74731506849315,2.607320995068493
kolkata,1984,25.90578324225865,67.03188524590165,2.483356056830601
kolkata,1985,26.40442922374429,67.69183561643835,2.4581811024657534
kolkata,1986,26.174916286149163,68.88167123287671,2.3757052843835615
kolkata,1987,26.099543378995435,69.69046575342466,2.3364759934246573
kolkata,1988,26.33881299332119,68.46169398907104,2.4666103781420765
kolkata,1989,26.035768645357685,66.14293150684931,2.4565521621917807
kolkata,1990,25.729954337899542,73.50375342465753,2.3842541589041093
kolkata,1991,26.3379299847793,69.99397260273972,2.515340984109589
kolkata,1992,26.019869459623557,68.75516393442622,2.289870793442623
kolkata,1993,25.88153729071537,70.47060273972603,2.4457497161643835
kolkata,1994,25.843211567732116,69.898,2.409018950136986
kolkata,1995,25.843272450532723,71.2577808219178,2.366727741369863
kolkata,1996,25.901942926533092,69.46898907103825,2.395767973770492
kolkata,1997,25.852922374429227,72.27509589041095,2.1838700098630137
kolkata,1998,25.821978691019787,75.28438356164384,2.2777729052054796
kolkata,1999,25.789345509893455,72.9481095890411,2.364045501369863
kolkata,2000,25.434092289010323,74.37693989071037,2.1874302338797813
kolkata,2001,25.737595129375954,73.30520547945206,2.1796200679452054
kolkata,2002,25.819756468797568,74.06835616438356,2.2045563265753425
kolkata,2003,25.838660578386605,73.79479452054794,2.262512306849315
kolkata,2004,25.67891621129326,74.20453551912568,2.28615767431694
kolkata,2005,25.963211567732117,74.7266301369863,2.307485755616438
kolkata,2006,25.90648401826484,73.92819178082192,2.096997277808219
kolkata,2007,25.47254185692542,74.46334246575343,2.1887445830136985
kolkata,2008,25.317744383727987,76.85002732240437,2.083059829508197
kolkata,2009,26.045205479452054,72.30421917808219,2.0623486158904107
kolkata,2010,26.24158295281583,72.89854794520548,2.244067313972603
kolkata,2011,25.67566210045662,73.58876712328768,2.139582430684931
kolkata,2012,25.61763812993321,72.38027322404372,2.3809887825136613
kolkata,2013,25.560228310502282,73.59638356164383,2.356807127671233
kolkata,2014,25.718340943683412,72.25816438356165,2.208683791780822
kolkata,2015,26.069467275494674,72.9772602739726,2.1331401556164384
kolkata,2016,26.466803278688527,73.52109289617486,2.0930876939890712
kolkata,2017,26.014124809741247,75.19608219178082,2.219547476164384
kolkata,2018,25.538219178082194,73.36306849315069,2.081638698082192
kolkata,2019,26.14974124809741,73.62797260273972,2.280602117260274
kolkata,2020,25.34203096539162,77.61505464480875,2.0223063606557377
kolkata,2021,26.108782343987826,74.96339726027396,2.1178795572602738
kolkata,2022,25.557534246575344,76.68630136986302,2.330339910136986
kolkata,2023,26.616621004566213,71.19775342465753,2.120574044931507
kolkata,2024,26.328066180935036,74.47013661202186,2.114132773770492
kolkata,2025,25.683302891933028,77.25156164383561,2.054497858630137
kolkata,2026,21.08268733850129,64.06302325581396,1.9429605953488371
mumbai,1981,27.048828006088282,75.39627397260274,4.68131714630137
mumbai,1982,27.047534246575342,74.79698630136987,4.46788922739726
mumbai,1983,26.37572298325723,76.33632876712329,4.691948124931507
mumbai,1984,26.569808743169396,75.14412568306011,4.791328306010929
mumbai,1985,26.61392694063927,75.52602739726028,4.5043138016438355
mumbai,1986,26.77943683409437,74.78923287671233,4.525416539178082
mumbai,1987,27.473713850837136,74.14391780821917,4.376007197808219
mumbai,1988,27.266241651487555,75.61286885245902,4.4653433180327875
mumbai,1989,26.821537290715373,75.1470410958904,4.556942044931507
mumbai,1990,26.986834094368344,76.38117808219178,4.610623587945205
mumbai,1991,26.76648401826484,76.01345205479453,4.521974943561644
mumbai,1992,26.726608986035213,75.75655737704919,4.638052214207651
mumbai,1993,26.900395738203958,76.49063013698631,4.580469821369863
mumbai,1994,26.874733637747337,75.61010958904109,4.803720372602739
mumbai,1995,26.92109589041096,75.76879452054794,4.454367798356165
mumbai,1996,26.770188221007892,76.8442349726776,4.561835558469945
mumbai,1997,27.04773211567732,75.34364383561643,4.578657166027398
mumbai,1998,27.39925418569254,75.83449315068493,4.488232609315069
mumbai,1999,26.781141552511414,77.08145205479452,4.56116749150685
mumbai,2000,26.948391013964784,75.36483606557377,4.422312664480874
mumbai,2001,27.0676103500761,75.73928767123287,4.663827471780822
mumbai,2002,27.457640791476408,74.03786301369863,4.6032872328767125
mumbai,2003,27.58418569254186,74.7276712328767,4.683619708493151
mumbai,2004,27.454022465088038,74.89183060109289,4.707856410928962
mumbai,2005,26.957534246575342,75.68873972602739,4.662076054794521
mumbai,2006,27.134444444444448,76.74528767123287,4.7123160021917805
mumbai,2007,27.371750380517508,76.16035616438356,4.6703432328767125
mumbai,2008,26.96904978749241,75.89322404371585,4.5485953573770495
mumbai,2009,27.432085235920855,76.66506849315068,4.4966345117808215
mumbai,2010,27.61646879756469,77.33506849315069,4.407630684931507
mumbai,2011,27.19911719939117,76.03298630136986,4.539464618082192
mumbai,2012,26.821068609593198,76.27939890710383,4.617312489617486
mumbai,2013,27.069391171993914,76.2712602739726,4.721244554520548
mumbai,2014,27.425616438356165,73.92463013698631,4.483749961643835
mumbai,2015,27.62117199391172,74.30832876712329,4.3969507156164385
mumbai,2016,27.01057984213722,76.15054644808743,4.499640813114754
mumbai,2017,27.228706240487064,76.1468493150685,4.3872750553424655
mumbai,2018,27.455357686453578,74.23547945205479,4.417992214794521
mumbai,2019,27.178828006088278,77.11575342465754,4.613318075616438
mumbai,2020,27.397207043108683,76.92166666666667,4.43060611147541
mumbai,2021,27.596666666666664,76.41605479452055,4.336226761643836
mumbai,2022,27.146742770167425,77.21394520547945,4.574137775342465
mumbai,2023,27.575266362252666,75.0478904109589,4.557836124931507
mumbai,2024,27.689663023679415,76.3579781420765,4.6087136874316945
mumbai,2025,27.410395738203956,76.1977808219178,4.659320328767123
mumbai,2026,26.070542635658914,71.57395348837208,4.145256372093024
pune,1981,23.371750380517508,68.01871232876712,2.915692861369863
pune,1982,23.448036529680365,69.36712328767123,2.799486956712329
pune,1983,22.971491628614917,68.03802739726028,2.970501190136986
pune,1984,23.46592289010322,64.61128415300546,2.9069325639344257
pune,1985,23.482876712328768,64.23254794520548,2.8173930520547943
pune,1986,23.71666666666667,63.308109589041095,2.8455137052054797
pune,1987,24.1020700152207,64.86520547945206,2.608325304109589
pune,1988,23.645097146326655,67.01795081967214,2.7885158207650274
pune,1989,23.524992389649924,63.59427397260274,2.7258907002739727
pune,1990,23.36808219178082,69.32443835616438,3.009828462465753
pune,1991,23.452876712328766,65.55545205479453,2.812004076712329
pune,1992,23.7870977534912,61.71166666666667,2.8625827759562843
pune,1993,23.530365296803655,65.29298630136987,2.986251695342466
pune,1994,23.090121765601218,68.61953424657534,3.0198715528767126
pune,1995,23.689954337899547,65.10032876712329,2.722681810410959
pune,1996,23.502185792349724,66.97352459016393,2.7471707278688524
pune,1997,23.417473363774732,68.45383561643835,2.7473976109589042
pune,1998,23.664855403348554,69.54282191780823,2.7790088504109587
pune,1999,23.30607305936073,66.70805479452055,2.880125624109589
pune,2000,23.59669095324833,63.56953551912569,2.762975912568306
pune,2001,23.79508371385084,65.41761643835616,2.893255127671233
pune,2002,24.296453576864536,62.05230136986302,2.8581165589041095
pune,2003,24.539817351598174,62.53471232876712,2.8257949545205476
pune,2004,23.767425622343655,65.72153005464482,2.8593460109289617
pune,2005,23.347290715372907,67.80531506849314,2.8117468756164383
pune,2006,23.56744292237443,69.39983561643835,2.873034222465754
pune,2007,23.840806697108068,67.79860273972604,2.789713315068493
pune,2008,23.55465998785671,66.36874316939891,2.7804300153005466
pune,2009,24.30818873668189,65.90720547945206,2.7370115857534247
pune,2010,23.97006088280061,71.64794520547945,2.6173395901369862
pune,2011,23.45488584474886,68.23150684931507,2.8530827660273976
pune,2012,23.70728597449909,64.45054644808744,2.8536053333333333
pune,2013,23.617001522070016,68.72947945205479,2.913206584109589
pune,2014,23.977305936073062,66.0354794520548,2.770533461917808
pune,2015,23.970334855403348,66.91641095890411,2.6416879605479453
pune,2016,23.73492714025501,65.76860655737705,2.7729304918032787
pune,2017,23.83470319634703,66.47402739726027,2.6108605720547944
pune,2018,23.93972602739726,64.13632876712329,2.6825706871232877
pune,2019,24.23152207001522,67.12271232876712,2.7584572580821916
pune,2020,23.724681238615666,73.5024043715847,2.4447469464480873
pune,2021,23.780091324200914,73.29147945205479,2.4532085479452053
pune,2022,23.497610350076105,71.70789041095891,2.6960063824657534
pune,2023,23.82115677321157,68.72958904109589,2.744262207123288
pune,2024,24.236278081360048,69.699043715847,2.7030407956284153
pune,2025,23.541552511415524,69.98416438356165,2.8158988361643833
pune,2026,23.22416020671835,54.63790697674418,1.642820018604651
